timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-01T04:07:01,mistral_inference,06601e59-410c-4d1b-ab3e-1dd20af7117c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.32908125400013,4.279170680269393e-05,8.029846940422141e-06,1.7714934304,81.68139316553253,20.0,2.371739011075329e-06,0.0001207445410399,2.6765143788889468e-05,0.0001498814238399,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,47.66666666666666,10.0,2.659434000651041,N,1.0,0.0
2026-07-01T04:07:10,mistral_inference,1ccab0eb-c161-458f-9164-731f5110d240,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.335196622000012,4.2555366732658925e-05,7.976344593782963e-06,1.779167428,81.01063354679927,20.0,2.3843630432943942e-06,0.00011987370701,2.679555352222249e-05,0.0001490536235755,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,47.833333333333336,10.0,2.659160614013672,N,1.0,0.0
2026-07-01T04:07:18,mistral_inference,769a426b-f140-448e-8833-9ed4cd53bb0b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.324779519999993,4.21674107311911e-05,7.919090466151575e-06,1.7791076500000005,80.32790538293717,20.0,2.377984073917042e-06,0.0001185917615399,2.6725030600000035e-05,0.0001476947762139,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,48.0,10.0,2.652050018310547,N,1.0,0.0
2026-07-01T04:07:27,mistral_inference,15173786-1012-4fe8-9e33-940161ce5424,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.315742965000027,4.2264113238097136e-05,7.950744329884454e-06,1.7728711036,80.70512744230467,20.0,2.366418783953274e-06,0.000118977039626,2.6690026177777784e-05,0.0001480334845877,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,48.333333333333336,10.0,2.652168273925781,N,1.0,0.0
2026-07-01T04:07:35,mistral_inference,7ca965be-15fc-43dc-9cd0-6c1c6b23525a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.323589333999962,4.225377196187679e-05,7.937083293036197e-06,1.7826599500000004,80.5002227101885,20.0,2.383952375228195e-06,0.000118872872876,2.674043817777753e-05,0.000147997263429,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,47.833333333333336,10.0,2.652125040690104,N,1.0,0.0
2026-07-01T04:07:44,mistral_inference,ab9471d7-21aa-4d4d-b96e-c8d99f93076c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.332913620999989,4.257245167886242e-05,7.982962917535415e-06,1.84187365,81.06333170388535,20.0,2.466848396661682e-06,0.0001198678736719,2.6778742916666133e-05,0.0001491134649853,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,47.333333333333336,9.933333333333334,2.6438929239908853,N,1.0,0.0
2026-07-01T04:07:52,mistral_inference,7074f336-f689-4f1d-901c-6600b691042f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.317422589999978,4.23976511632913e-05,7.973346192763565e-06,1.7855859472000002,80.96278897541795,20.0,2.3847216617619005e-06,0.00011941120664,2.6705283700000062e-05,0.0001485012120017,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,47.833333333333336,9.9,2.634840647379557,N,1.0,0.0
2026-07-01T04:08:01,mistral_inference,f94647a7-f817-4f42-a713-7ea274355322,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.326659669000037,4.210562193812756e-05,7.90469535404577e-06,1.7701058572,80.119643176197,20.0,2.368336922846827e-06,0.000118359261354,2.675075767777773e-05,0.0001474783559546,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,48.333333333333336,9.9,2.631450653076172,N,1.0,0.0
2026-07-01T04:08:09,mistral_inference,e61b8597-b509-4d41-8bb2-8be9392625f0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.360471381000025,4.2306613728750185e-05,7.892330864540062e-06,1.7756359000000002,79.9472675207384,20.0,2.392158672278004e-06,0.0001188514839699,2.693870336111104e-05,0.0001481823460033,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,48.16666666666666,9.9,2.6343065897623696,N,1.0,0.0
2026-07-01T04:08:18,mistral_inference,7e05b859-11dc-4c5d-9b6f-0c4218304ac2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.3131866349999655,4.222453580112031e-05,7.947120758561606e-06,1.7798756056,80.64988689128307,20.0,2.3746086957738425e-06,0.0001188445395199,2.667571318888804e-05,0.0001478948614046,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,48.0,9.9,2.638996124267578,N,1.0,0.0
2026-07-01T04:08:26,mistral_inference,96f2291c-cd58-4cee-ae59-4fbf58f2651a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.326656017999994,4.237617024403706e-05,7.955492170104142e-06,1.7728488376,80.7522071319115,20.0,2.372150627125377e-06,0.000119300650996,2.67531717166662e-05,0.0001484259733397,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,48.16666666666666,9.9,2.639106750488281,N,1.0,0.0
2026-07-01T04:08:34,mistral_inference,04c8dadf-6588-4070-b8df-44907ea8b8c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.344367670000111,4.241947372644945e-05,7.937229686603611e-06,1.7864808280000002,80.50880003378838,20.0,2.398836352991126e-06,0.000119328706574,2.6850104372222933e-05,0.0001485776472992,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,48.833333333333336,9.9,2.637557983398437,N,1.0,0.0
2026-07-01T04:08:43,mistral_inference,01057241-b7ef-4849-9e8e-55f5eea09764,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.334398502999875,4.222230250559218e-05,7.915100921284353e-06,1.8211281532,80.18639839758505,20.0,2.4408785281556845e-06,0.00011864592825,2.6800232327778104e-05,0.0001478870391059,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,48.0,9.9,2.637298583984375,N,1.0,0.0
2026-07-01T04:08:51,mistral_inference,8f591d85-560e-49fe-a855-a9fbe4caaaf6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.32794937299991,4.205223394193367e-05,7.892761548193183e-06,1.7804925052000002,79.98341711497149,20.0,2.382050624411653e-06,0.00011815842786,2.6750881683333062e-05,0.0001472913601677,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,48.16666666666666,9.9,2.6383132934570312,N,1.0,0.0
2026-07-01T04:09:00,mistral_inference,9f1d87ef-5c43-4936-a9e3-ef0fcb0599c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.3434286760000305,4.197879488513976e-05,7.856153311016801e-06,1.77219655,79.4859515276523,20.0,2.3795864308090505e-06,0.0001178064831339979,2.684806434999953e-05,0.00014703413391480648,0.0,United States,USA,south carolina,,,Linux-6.12.90+-x86_64-with-glibc2.35,3.12.13,3.2.8,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-79.9746,32.8608,31.347732543945312,machine,0.0,48.166666666666664,9.9,2.6410751342773438,N,1.0,0.0
